"region_id","psi_daily_mean","layer_index","date","region_label"
"NL36",0,2304,2017-04-22,"Zuid-Holland"
"NL36",0,2305,2017-04-23,"Zuid-Holland"
"NL36",0.00128318078350276,2306,2017-04-24,"Zuid-Holland"
"NL36",0,2307,2017-04-25,"Zuid-Holland"
"NL36",0,2308,2017-04-26,"Zuid-Holland"
"NL36",0,2309,2017-04-27,"Zuid-Holland"
"NL36",0,2310,2017-04-28,"Zuid-Holland"
"NL36",0,2311,2017-04-29,"Zuid-Holland"
"NL36",0.331714361906052,2312,2017-04-30,"Zuid-Holland"
"NL36",0.182056948542595,2313,2017-05-01,"Zuid-Holland"
"NL36",0.00144619622733444,2314,2017-05-02,"Zuid-Holland"
"NL36",0.0326090827584267,2315,2017-05-03,"Zuid-Holland"
"NL36",0.138556823134422,2316,2017-05-04,"Zuid-Holland"
"NL36",0,2317,2017-05-05,"Zuid-Holland"
"NL36",0.315145254135132,2318,2017-05-06,"Zuid-Holland"
"NL36",0.049685113132,2319,2017-05-07,"Zuid-Holland"
"NL36",0,2320,2017-05-08,"Zuid-Holland"
"NL36",0,2321,2017-05-09,"Zuid-Holland"
"NL36",0,2322,2017-05-10,"Zuid-Holland"
"NL36",0,2652,2018-04-05,"Zuid-Holland"
"NL36",0.000703498197253793,2653,2018-04-06,"Zuid-Holland"
"NL36",0.440146684646606,2654,2018-04-07,"Zuid-Holland"
"NL36",0.33725380897522,2655,2018-04-08,"Zuid-Holland"
"NL36",0.163609087467194,2656,2018-04-09,"Zuid-Holland"
"NL36",0.0213603209704161,2657,2018-04-10,"Zuid-Holland"
"NL36",0.277802497148514,2658,2018-04-11,"Zuid-Holland"
"NL36",0.0480494648218155,2659,2018-04-12,"Zuid-Holland"
"NL36",0.00491234613582492,2660,2018-04-13,"Zuid-Holland"
"NL36",0.0143019231036305,2661,2018-04-14,"Zuid-Holland"
"NL36",0.285790681838989,2662,2018-04-15,"Zuid-Holland"
"NL36",0.106275707483292,2663,2018-04-16,"Zuid-Holland"
"NL36",0.395618468523026,2664,2018-04-17,"Zuid-Holland"
"NL36",0.804170906543732,2665,2018-04-18,"Zuid-Holland"
"NL36",0.985286772251129,2666,2018-04-19,"Zuid-Holland"
"NL36",0.738525867462158,2667,2018-04-20,"Zuid-Holland"
"NL36",0.54351270198822,2668,2018-04-21,"Zuid-Holland"
"NL36",0.782597064971924,2669,2018-04-22,"Zuid-Holland"
"NL36",0.242818146944046,2670,2018-04-23,"Zuid-Holland"
"NL36",0.280977189540863,2671,2018-04-24,"Zuid-Holland"
"NL36",0.070719450712204,2672,2018-04-25,"Zuid-Holland"
"NL36",0.0137638337910175,2673,2018-04-26,"Zuid-Holland"
"NL36",0.087622657418251,2674,2018-04-27,"Zuid-Holland"
"NL36",0.120720662176609,2675,2018-04-28,"Zuid-Holland"
"NL36",0,2676,2018-04-29,"Zuid-Holland"
"NL36",0,2677,2018-04-30,"Zuid-Holland"
"NL36",0,2678,2018-05-01,"Zuid-Holland"
"NL36",0.115143269300461,2679,2018-05-02,"Zuid-Holland"
"NL36",0.0049141445197165,2680,2018-05-03,"Zuid-Holland"
"NL36",0.167947337031364,2681,2018-05-04,"Zuid-Holland"
"NL36",0.541392862796783,2682,2018-05-05,"Zuid-Holland"
"NL36",0.857823550701141,2683,2018-05-06,"Zuid-Holland"
"NL36",0.95472252368927,2684,2018-05-07,"Zuid-Holland"
"NL36",0.98994767665863,2685,2018-05-08,"Zuid-Holland"
"NL36",0.564081847667694,2686,2018-05-09,"Zuid-Holland"
"NL36",0.168098211288452,2687,2018-05-10,"Zuid-Holland"
"NL36",0,3017,2019-04-05,"Zuid-Holland"
"NL36",0.0117106838151813,3018,2019-04-06,"Zuid-Holland"
"NL36",0.491190284490585,3019,2019-04-07,"Zuid-Holland"
"NL36",0.193408742547035,3020,2019-04-08,"Zuid-Holland"
"NL36",0.000932242081034929,3021,2019-04-09,"Zuid-Holland"
"NL36",0,3022,2019-04-10,"Zuid-Holland"
"NL36",0,3023,2019-04-11,"Zuid-Holland"
"NL36",0,3024,2019-04-12,"Zuid-Holland"
"NL36",0,3025,2019-04-13,"Zuid-Holland"
"NL36",0,3026,2019-04-14,"Zuid-Holland"
"NL36",0.00315010733902454,3027,2019-04-15,"Zuid-Holland"
"NL36",0.284025818109512,3028,2019-04-16,"Zuid-Holland"
"NL36",0.252868622541428,3029,2019-04-17,"Zuid-Holland"
"NL36",0.585180342197418,3030,2019-04-18,"Zuid-Holland"
"NL36",0.691904067993164,3031,2019-04-19,"Zuid-Holland"
"NL36",0.732004404067993,3032,2019-04-20,"Zuid-Holland"
"NL36",0.563203394412994,3033,2019-04-21,"Zuid-Holland"
"NL36",0.820401132106781,3034,2019-04-22,"Zuid-Holland"
"NL36",0.62475597858429,3035,2019-04-23,"Zuid-Holland"
"NL36",0,3036,2019-04-24,"Zuid-Holland"
"NL36",0.130537375807762,3037,2019-04-25,"Zuid-Holland"
"NL36",0.144446030259132,3038,2019-04-26,"Zuid-Holland"
"NL36",0.000807891949079931,3039,2019-04-27,"Zuid-Holland"
"NL36",0,3040,2019-04-28,"Zuid-Holland"
"NL36",0.0154651151970029,3041,2019-04-29,"Zuid-Holland"
"NL36",0.0720230713486671,3042,2019-04-30,"Zuid-Holland"
"NL36",0,3043,2019-05-01,"Zuid-Holland"
"NL36",0,3044,2019-05-02,"Zuid-Holland"
"NL36",0,3045,2019-05-03,"Zuid-Holland"
"NL36",0,3046,2019-05-04,"Zuid-Holland"
"NL36",0,3047,2019-05-05,"Zuid-Holland"
"NL36",0,3048,2019-05-06,"Zuid-Holland"
"NL36",0.0037990037817508,3049,2019-05-07,"Zuid-Holland"
"NL36",0.0345915332436562,3050,2019-05-08,"Zuid-Holland"
"NL36",0.0280011277645826,3051,2019-05-09,"Zuid-Holland"
"NL36",0.0615602731704712,3052,2019-05-10,"Zuid-Holland"
"NL36",0.395904928445816,3383,2020-04-05,"Zuid-Holland"
"NL36",0.367352873086929,3384,2020-04-06,"Zuid-Holland"
"NL36",0.266310334205627,3385,2020-04-07,"Zuid-Holland"
"NL36",0.50542688369751,3386,2020-04-08,"Zuid-Holland"
"NL36",0.325032830238342,3387,2020-04-09,"Zuid-Holland"
"NL36",0.20610935986042,3388,2020-04-10,"Zuid-Holland"
"NL36",0.271799564361572,3389,2020-04-11,"Zuid-Holland"
"NL36",0.424251586198807,3390,2020-04-12,"Zuid-Holland"
"NL36",0,3391,2020-04-13,"Zuid-Holland"
"NL36",0,3392,2020-04-14,"Zuid-Holland"
"NL36",0,3393,2020-04-15,"Zuid-Holland"
"NL36",0.312516063451767,3394,2020-04-16,"Zuid-Holland"
"NL36",0.110988862812519,3395,2020-04-17,"Zuid-Holland"
"NL36",0.0387640073895454,3396,2020-04-18,"Zuid-Holland"
"NL36",0.244396507740021,3397,2020-04-19,"Zuid-Holland"
"NL36",0.318688035011292,3398,2020-04-20,"Zuid-Holland"
"NL36",0.449081987142563,3399,2020-04-21,"Zuid-Holland"
"NL36",0.540795981884003,3400,2020-04-22,"Zuid-Holland"
"NL36",0.502912700176239,3401,2020-04-23,"Zuid-Holland"
"NL36",0.172841981053352,3402,2020-04-24,"Zuid-Holland"
"NL36",0,3403,2020-04-25,"Zuid-Holland"
"NL36",0,3404,2020-04-26,"Zuid-Holland"
"NL36",0.219460755586624,3405,2020-04-27,"Zuid-Holland"
"NL36",0.000338904792442918,3406,2020-04-28,"Zuid-Holland"
"NL36",0.0359705053269863,3407,2020-04-29,"Zuid-Holland"
"NL36",0.0273061320185661,3408,2020-04-30,"Zuid-Holland"
"NL36",0.0218509640544653,3409,2020-05-01,"Zuid-Holland"
"NL36",0.0495572276413441,3410,2020-05-02,"Zuid-Holland"
"NL36",0.230661973357201,3411,2020-05-03,"Zuid-Holland"
"NL36",0.144721925258636,3412,2020-05-04,"Zuid-Holland"
"NL36",2.94758665404515e-05,3413,2020-05-05,"Zuid-Holland"
"NL36",0.0935260355472565,3414,2020-05-06,"Zuid-Holland"
"NL36",0.296195834875107,3415,2020-05-07,"Zuid-Holland"
"NL36",0.523723602294922,3416,2020-05-08,"Zuid-Holland"
"NL36",0.822652280330658,3417,2020-05-09,"Zuid-Holland"
"NL36",0.35590648651123,3418,2020-05-10,"Zuid-Holland"
"NL36",0,3748,2021-04-05,"Zuid-Holland"
"NL36",0,3749,2021-04-06,"Zuid-Holland"
"NL36",0,3750,2021-04-07,"Zuid-Holland"
"NL36",0,3751,2021-04-08,"Zuid-Holland"
"NL36",0,3752,2021-04-09,"Zuid-Holland"
"NL36",0,3753,2021-04-10,"Zuid-Holland"
"NL36",0,3754,2021-04-11,"Zuid-Holland"
"NL36",0,3755,2021-04-12,"Zuid-Holland"
"NL36",0,3756,2021-04-13,"Zuid-Holland"
"NL36",0,3757,2021-04-14,"Zuid-Holland"
"NL36",0,3758,2021-04-15,"Zuid-Holland"
"NL36",0,3759,2021-04-16,"Zuid-Holland"
"NL36",0,3760,2021-04-17,"Zuid-Holland"
"NL36",0,3761,2021-04-18,"Zuid-Holland"
"NL36",0,3762,2021-04-19,"Zuid-Holland"
"NL36",0.017373513430357,3763,2021-04-20,"Zuid-Holland"
"NL36",0,3764,2021-04-21,"Zuid-Holland"
"NL36",0,3765,2021-04-22,"Zuid-Holland"
"NL36",0,3766,2021-04-23,"Zuid-Holland"
"NL36",0,3767,2021-04-24,"Zuid-Holland"
"NL36",0,3768,2021-04-25,"Zuid-Holland"
"NL36",0,3769,2021-04-26,"Zuid-Holland"
"NL36",0,3770,2021-04-27,"Zuid-Holland"
"NL36",0.0121893165633082,3771,2021-04-28,"Zuid-Holland"
"NL36",0,3772,2021-04-29,"Zuid-Holland"
"NL36",0,3773,2021-04-30,"Zuid-Holland"
"NL36",0,3774,2021-05-01,"Zuid-Holland"
"NL36",0,3775,2021-05-02,"Zuid-Holland"
"NL36",0.00410235859453678,3776,2021-05-03,"Zuid-Holland"
"NL36",0,3777,2021-05-04,"Zuid-Holland"
"NL36",0,3778,2021-05-05,"Zuid-Holland"
"NL36",0,3779,2021-05-06,"Zuid-Holland"
"NL36",0,3780,2021-05-07,"Zuid-Holland"
"NL36",0.0435530170798302,3781,2021-05-08,"Zuid-Holland"
"NL36",0.035091582685709,3782,2021-05-09,"Zuid-Holland"
"NL36",0.538508772850037,3783,2021-05-10,"Zuid-Holland"
"NL36",0.0310163702815771,4113,2022-04-05,"Zuid-Holland"
"NL36",0,4114,2022-04-06,"Zuid-Holland"
"NL36",0,4115,2022-04-07,"Zuid-Holland"
"NL36",0,4116,2022-04-08,"Zuid-Holland"
"NL36",0,4117,2022-04-09,"Zuid-Holland"
"NL36",0,4118,2022-04-10,"Zuid-Holland"
"NL36",0.00660085771232843,4119,2022-04-11,"Zuid-Holland"
"NL36",0.446485221385956,4120,2022-04-12,"Zuid-Holland"
"NL36",0.313696920871735,4121,2022-04-13,"Zuid-Holland"
"NL36",0.180876776576042,4122,2022-04-14,"Zuid-Holland"
"NL36",0.00643165316432714,4123,2022-04-15,"Zuid-Holland"
"NL36",0.108304768800735,4124,2022-04-16,"Zuid-Holland"
"NL36",0.206812903285027,4125,2022-04-17,"Zuid-Holland"
"NL36",0.286285072565079,4126,2022-04-18,"Zuid-Holland"
"NL36",0.285485982894897,4127,2022-04-19,"Zuid-Holland"
"NL36",0.245269939303398,4128,2022-04-20,"Zuid-Holland"
"NL36",0.303287416696548,4129,2022-04-21,"Zuid-Holland"
"NL36",0.324361979961395,4130,2022-04-22,"Zuid-Holland"
"NL36",0.424543887376785,4131,2022-04-23,"Zuid-Holland"
"NL36",0.213166162371635,4132,2022-04-24,"Zuid-Holland"
"NL36",0,4133,2022-04-25,"Zuid-Holland"
"NL36",0,4134,2022-04-26,"Zuid-Holland"
"NL36",0,4135,2022-04-27,"Zuid-Holland"
"NL36",0,4136,2022-04-28,"Zuid-Holland"
"NL36",0,4137,2022-04-29,"Zuid-Holland"
"NL36",0,4138,2022-04-30,"Zuid-Holland"
"NL36",0,4139,2022-05-01,"Zuid-Holland"
"NL36",0.103957735002041,4140,2022-05-02,"Zuid-Holland"
"NL36",0.00723066739737988,4141,2022-05-03,"Zuid-Holland"
"NL36",0.0319566018879414,4142,2022-05-04,"Zuid-Holland"
"NL36",0.257499724626541,4143,2022-05-05,"Zuid-Holland"
"NL36",0.452192217111588,4144,2022-05-06,"Zuid-Holland"
"NL36",0.484841853380203,4145,2022-05-07,"Zuid-Holland"
"NL36",0.218517497181892,4146,2022-05-08,"Zuid-Holland"
"NL36",0.521981179714203,4147,2022-05-09,"Zuid-Holland"
"NL36",0.758557796478271,4148,2022-05-10,"Zuid-Holland"
"NL41",0.000108224885480013,95,2011-04-05,"Noord-Brabant"
"NL41",0.598679900169373,96,2011-04-06,"Noord-Brabant"
"NL41",0.340565860271454,97,2011-04-07,"Noord-Brabant"
"NL41",0.112973421812057,98,2011-04-08,"Noord-Brabant"
"NL41",0.0197524894028902,99,2011-04-09,"Noord-Brabant"
"NL41",0.170248746871948,100,2011-04-10,"Noord-Brabant"
"NL41",0.233977660536766,101,2011-04-11,"Noord-Brabant"
"NL41",0.00028392841340974,102,2011-04-12,"Noord-Brabant"
"NL41",0,103,2011-04-13,"Noord-Brabant"
"NL41",0,104,2011-04-14,"Noord-Brabant"
"NL41",0.0169056076556444,105,2011-04-15,"Noord-Brabant"
"NL41",0.0394705459475517,106,2011-04-16,"Noord-Brabant"
"NL41",0.218944415450096,107,2011-04-17,"Noord-Brabant"
"NL41",0.345870554447174,108,2011-04-18,"Noord-Brabant"
"NL41",0.666703760623932,109,2011-04-19,"Noord-Brabant"
"NL41",0.664264261722565,110,2011-04-20,"Noord-Brabant"
"NL41",0.733640730381012,111,2011-04-21,"Noord-Brabant"
"NL41",0.914016783237457,112,2011-04-22,"Noord-Brabant"
"NL41",0.981374859809875,113,2011-04-23,"Noord-Brabant"
"NL41",0.908862113952637,114,2011-04-24,"Noord-Brabant"
"NL41",0.759343922138214,115,2011-04-25,"Noord-Brabant"
"NL41",0.568543970584869,116,2011-04-26,"Noord-Brabant"
"NL41",0.143711626529694,117,2011-04-27,"Noord-Brabant"
"NL41",0.303078353404999,118,2011-04-28,"Noord-Brabant"
"NL41",0.172723338007927,119,2011-04-29,"Noord-Brabant"
"NL41",0.637293577194214,120,2011-04-30,"Noord-Brabant"
"NL41",0.388141065835953,121,2011-05-01,"Noord-Brabant"
"NL41",0.0742061138153076,122,2011-05-02,"Noord-Brabant"
"NL41",0,123,2011-05-03,"Noord-Brabant"
"NL41",0,124,2011-05-04,"Noord-Brabant"
"NL41",0.177317917346954,125,2011-05-05,"Noord-Brabant"
"NL41",0.671241819858551,126,2011-05-06,"Noord-Brabant"
"NL41",1,127,2011-05-07,"Noord-Brabant"
"NL41",0.988405823707581,128,2011-05-08,"Noord-Brabant"
"NL41",0.384408295154572,129,2011-05-09,"Noord-Brabant"
"NL41",0.810997724533081,130,2011-05-10,"Noord-Brabant"
"NL41",0,461,2012-04-05,"Noord-Brabant"
"NL41",0,462,2012-04-06,"Noord-Brabant"
"NL41",0,463,2012-04-07,"Noord-Brabant"
"NL41",0,464,2012-04-08,"Noord-Brabant"
"NL41",0,465,2012-04-09,"Noord-Brabant"
"NL41",0,466,2012-04-10,"Noord-Brabant"
"NL41",0,467,2012-04-11,"Noord-Brabant"
"NL41",0,468,2012-04-12,"Noord-Brabant"
"NL41",0,469,2012-04-13,"Noord-Brabant"
"NL41",0,470,2012-04-14,"Noord-Brabant"
"NL41",0,471,2012-04-15,"Noord-Brabant"
"NL41",0,472,2012-04-16,"Noord-Brabant"
"NL41",0,473,2012-04-17,"Noord-Brabant"
"NL41",0,474,2012-04-18,"Noord-Brabant"
"NL41",0.000596496160142124,475,2012-04-19,"Noord-Brabant"
"NL41",0,476,2012-04-20,"Noord-Brabant"
"NL41",0,477,2012-04-21,"Noord-Brabant"
"NL41",0,478,2012-04-22,"Noord-Brabant"
"NL41",0,479,2012-04-23,"Noord-Brabant"
"NL41",0,480,2012-04-24,"Noord-Brabant"
"NL41",0.000921420287340879,481,2012-04-25,"Noord-Brabant"
"NL41",0.0829225033521652,482,2012-04-26,"Noord-Brabant"
"NL41",0.0705976411700249,483,2012-04-27,"Noord-Brabant"
"NL41",0.306199997663498,484,2012-04-28,"Noord-Brabant"
"NL41",0.386372983455658,485,2012-04-29,"Noord-Brabant"
"NL41",0.202116757631302,486,2012-04-30,"Noord-Brabant"
"NL41",0.593204319477081,487,2012-05-01,"Noord-Brabant"
"NL41",0.0332464650273323,488,2012-05-02,"Noord-Brabant"
"NL41",0.250406086444855,489,2012-05-03,"Noord-Brabant"
"NL41",0.131996467709541,490,2012-05-04,"Noord-Brabant"
"NL41",0,491,2012-05-05,"Noord-Brabant"
"NL41",0,492,2012-05-06,"Noord-Brabant"
"NL41",0.0399240590631962,493,2012-05-07,"Noord-Brabant"
"NL41",0.246607795357704,494,2012-05-08,"Noord-Brabant"
"NL41",0.183128163218498,495,2012-05-09,"Noord-Brabant"
"NL41",0.135201960802078,496,2012-05-10,"Noord-Brabant"
"NL41",0,826,2013-04-05,"Noord-Brabant"
"NL41",0,827,2013-04-06,"Noord-Brabant"
"NL41",0,828,2013-04-07,"Noord-Brabant"
"NL41",0,829,2013-04-08,"Noord-Brabant"
"NL41",0,830,2013-04-09,"Noord-Brabant"
"NL41",0,831,2013-04-10,"Noord-Brabant"
"NL41",6.18118137936108e-05,832,2013-04-11,"Noord-Brabant"
"NL41",0.000330265931552276,833,2013-04-12,"Noord-Brabant"
"NL41",0.108223088085651,834,2013-04-13,"Noord-Brabant"
"NL41",0.751124918460846,835,2013-04-14,"Noord-Brabant"
"NL41",0.25267767906189,836,2013-04-15,"Noord-Brabant"
"NL41",0.233653053641319,837,2013-04-16,"Noord-Brabant"
"NL41",0.699211061000824,838,2013-04-17,"Noord-Brabant"
"NL41",0.323305159807205,839,2013-04-18,"Noord-Brabant"
"NL41",0,840,2013-04-19,"Noord-Brabant"
"NL41",0,841,2013-04-20,"Noord-Brabant"
"NL41",0,842,2013-04-21,"Noord-Brabant"
"NL41",1.82231397047872e-05,843,2013-04-22,"Noord-Brabant"
"NL41",0.115987658500671,844,2013-04-23,"Noord-Brabant"
"NL41",0.425903737545013,845,2013-04-24,"Noord-Brabant"
"NL41",0.633882105350494,846,2013-04-25,"Noord-Brabant"
"NL41",4.25591970270034e-05,847,2013-04-26,"Noord-Brabant"
"NL41",0,848,2013-04-27,"Noord-Brabant"
"NL41",0,849,2013-04-28,"Noord-Brabant"
"NL41",0,850,2013-04-29,"Noord-Brabant"
"NL41",0,851,2013-04-30,"Noord-Brabant"
"NL41",0.160316422581673,852,2013-05-01,"Noord-Brabant"
"NL41",0.282920926809311,853,2013-05-02,"Noord-Brabant"
"NL41",0.321850776672363,854,2013-05-03,"Noord-Brabant"
"NL41",0.24309116601944,855,2013-05-04,"Noord-Brabant"
"NL41",0.365205049514771,856,2013-05-05,"Noord-Brabant"
"NL41",0.588548243045807,857,2013-05-06,"Noord-Brabant"
"NL41",0.620361089706421,858,2013-05-07,"Noord-Brabant"
"NL41",0.439792066812515,859,2013-05-08,"Noord-Brabant"
"NL41",0.38126939535141,860,2013-05-09,"Noord-Brabant"
"NL41",0.243475496768951,861,2013-05-10,"Noord-Brabant"
"NL41",0.230550184845924,1191,2014-04-05,"Noord-Brabant"
"NL41",0.422501653432846,1192,2014-04-06,"Noord-Brabant"
"NL41",0,1193,2014-04-07,"Noord-Brabant"
"NL41",0.000198396417545155,1194,2014-04-08,"Noord-Brabant"
"NL41",0,1195,2014-04-09,"Noord-Brabant"
"NL41",0.197261959314346,1196,2014-04-10,"Noord-Brabant"
"NL41",0.142371281981468,1197,2014-04-11,"Noord-Brabant"
"NL41",0.00060757773462683,1198,2014-04-12,"Noord-Brabant"
"NL41",0.0117189753800631,1199,2014-04-13,"Noord-Brabant"
"NL41",0,1200,2014-04-14,"Noord-Brabant"
"NL41",0,1201,2014-04-15,"Noord-Brabant"
"NL41",0,1202,2014-04-16,"Noord-Brabant"
"NL41",0.128777056932449,1203,2014-04-17,"Noord-Brabant"
"NL41",0,1204,2014-04-18,"Noord-Brabant"
"NL41",0.11870452016592,1205,2014-04-19,"Noord-Brabant"
"NL41",0.631641328334808,1206,2014-04-20,"Noord-Brabant"
"NL41",0.28114852309227,1207,2014-04-21,"Noord-Brabant"
"NL41",0.314430475234985,1208,2014-04-22,"Noord-Brabant"
"NL41",0.396595299243927,1209,2014-04-23,"Noord-Brabant"
"NL41",0.190504148602486,1210,2014-04-24,"Noord-Brabant"
"NL41",0.573106825351715,1211,2014-04-25,"Noord-Brabant"
"NL41",0.368313938379288,1212,2014-04-26,"Noord-Brabant"
"NL41",0.313137352466583,1213,2014-04-27,"Noord-Brabant"
"NL41",0.305022686719894,1214,2014-04-28,"Noord-Brabant"
"NL41",0.136577516794205,1215,2014-04-29,"Noord-Brabant"
"NL41",0.30851811170578,1216,2014-04-30,"Noord-Brabant"
"NL41",0.169672563672066,1217,2014-05-01,"Noord-Brabant"
"NL41",0.0465257987380028,1218,2014-05-02,"Noord-Brabant"
"NL41",0,1219,2014-05-03,"Noord-Brabant"
"NL41",0,1220,2014-05-04,"Noord-Brabant"
"NL41",0.340285509824753,1221,2014-05-05,"Noord-Brabant"
"NL41",0.11234924942255,1222,2014-05-06,"Noord-Brabant"
"NL41",0.124669253826141,1223,2014-05-07,"Noord-Brabant"
"NL41",0,1224,2014-05-08,"Noord-Brabant"
"NL41",0.00678941793739796,1225,2014-05-09,"Noord-Brabant"
"NL41",0.022879496216774,1226,2014-05-10,"Noord-Brabant"
"NL41",0,1556,2015-04-05,"Noord-Brabant"
"NL41",0,1557,2015-04-06,"Noord-Brabant"
"NL41",0,1558,2015-04-07,"Noord-Brabant"
"NL41",0,1559,2015-04-08,"Noord-Brabant"
"NL41",0.0729924067854881,1560,2015-04-09,"Noord-Brabant"
"NL41",0.298594564199448,1561,2015-04-10,"Noord-Brabant"
"NL41",0.0161073785275221,1562,2015-04-11,"Noord-Brabant"
"NL41",0.073726013302803,1563,2015-04-12,"Noord-Brabant"
"NL41",9.68788663158193e-05,1564,2015-04-13,"Noord-Brabant"
"NL41",0.383810818195343,1565,2015-04-14,"Noord-Brabant"
"NL41",0.589878022670746,1566,2015-04-15,"Noord-Brabant"
"NL41",0.057070542126894,1567,2015-04-16,"Noord-Brabant"
"NL41",0,1568,2015-04-17,"Noord-Brabant"
"NL41",0,1569,2015-04-18,"Noord-Brabant"
"NL41",0,1570,2015-04-19,"Noord-Brabant"
"NL41",0.160844191908836,1571,2015-04-20,"Noord-Brabant"
"NL41",0.0958859696984291,1572,2015-04-21,"Noord-Brabant"
"NL41",0,1573,2015-04-22,"Noord-Brabant"
"NL41",0,1574,2015-04-23,"Noord-Brabant"
"NL41",0.312258660793304,1575,2015-04-24,"Noord-Brabant"
"NL41",0.128115296363831,1576,2015-04-25,"Noord-Brabant"
"NL41",0.139744505286217,1577,2015-04-26,"Noord-Brabant"
"NL41",0,1578,2015-04-27,"Noord-Brabant"
"NL41",0,1579,2015-04-28,"Noord-Brabant"
"NL41",0,1580,2015-04-29,"Noord-Brabant"
"NL41",0.000311660347506404,1581,2015-04-30,"Noord-Brabant"
"NL41",0,1582,2015-05-01,"Noord-Brabant"
"NL41",0.0704447254538536,1583,2015-05-02,"Noord-Brabant"
"NL41",0.177990034222603,1584,2015-05-03,"Noord-Brabant"
"NL41",0,1585,2015-05-04,"Noord-Brabant"
"NL41",0.170361682772636,1586,2015-05-05,"Noord-Brabant"
"NL41",0.0953700318932533,1587,2015-05-06,"Noord-Brabant"
"NL41",0.140774682164192,1588,2015-05-07,"Noord-Brabant"
"NL41",0.53115051984787,1589,2015-05-08,"Noord-Brabant"
"NL41",0.440883189439774,1590,2015-05-09,"Noord-Brabant"
"NL41",0.379860430955887,1591,2015-05-10,"Noord-Brabant"
"NL41",0.0540937222540379,1922,2016-04-05,"Noord-Brabant"
"NL41",0,1923,2016-04-06,"Noord-Brabant"
"NL41",0,1924,2016-04-07,"Noord-Brabant"
"NL41",0,1925,2016-04-08,"Noord-Brabant"
"NL41",0,1926,2016-04-09,"Noord-Brabant"
"NL41",0.0834641233086586,1927,2016-04-10,"Noord-Brabant"
"NL41",0.337383508682251,1928,2016-04-11,"Noord-Brabant"
"NL41",0.0757299512624741,1929,2016-04-12,"Noord-Brabant"
"NL41",0,1930,2016-04-13,"Noord-Brabant"
"NL41",0.00171689153648913,1931,2016-04-14,"Noord-Brabant"
"NL41",0.00101159408222884,1932,2016-04-15,"Noord-Brabant"
"NL41",0.00112416129559278,1933,2016-04-16,"Noord-Brabant"
"NL41",0,1934,2016-04-17,"Noord-Brabant"
"NL41",0,1935,2016-04-18,"Noord-Brabant"
"NL41",0.00274448189884424,1936,2016-04-19,"Noord-Brabant"
"NL41",0,1937,2016-04-20,"Noord-Brabant"
"NL41",0.134840860962868,1938,2016-04-21,"Noord-Brabant"
"NL41",0.00392744736745954,1939,2016-04-22,"Noord-Brabant"
"NL41",0,1940,2016-04-23,"Noord-Brabant"
"NL41",0,1941,2016-04-24,"Noord-Brabant"
"NL41",0,1942,2016-04-25,"Noord-Brabant"
"NL41",0,1943,2016-04-26,"Noord-Brabant"
"NL41",0,1944,2016-04-27,"Noord-Brabant"
"NL41",0,1945,2016-04-28,"Noord-Brabant"
"NL41",0,1946,2016-04-29,"Noord-Brabant"
"NL41",0,1947,2016-04-30,"Noord-Brabant"
"NL41",0,1948,2016-05-01,"Noord-Brabant"
"NL41",0.0887249931693077,1949,2016-05-02,"Noord-Brabant"
"NL41",0.021750096231699,1950,2016-05-03,"Noord-Brabant"
"NL41",0.0171019490808249,1951,2016-05-04,"Noord-Brabant"
"NL41",0.387694448232651,1952,2016-05-05,"Noord-Brabant"
"NL41",0.78538453578949,1953,2016-05-06,"Noord-Brabant"
"NL41",0.997102677822113,1954,2016-05-07,"Noord-Brabant"
"NL41",1,1955,2016-05-08,"Noord-Brabant"
"NL41",0.95653885602951,1956,2016-05-09,"Noord-Brabant"
"NL41",0.872932314872742,1957,2016-05-10,"Noord-Brabant"
"NL41",0,2287,2017-04-05,"Noord-Brabant"
"NL41",0,2288,2017-04-06,"Noord-Brabant"
"NL41",0.00173084810376167,2289,2017-04-07,"Noord-Brabant"
"NL41",0.00909934286028147,2290,2017-04-08,"Noord-Brabant"
"NL41",0.288867235183716,2291,2017-04-09,"Noord-Brabant"
"NL41",0.0161013901233673,2292,2017-04-10,"Noord-Brabant"
"NL41",0,2293,2017-04-11,"Noord-Brabant"
"NL41",0.000485166005091742,2294,2017-04-12,"Noord-Brabant"
"NL41",0,2295,2017-04-13,"Noord-Brabant"
"NL41",0,2296,2017-04-14,"Noord-Brabant"
"NL41",0,2297,2017-04-15,"Noord-Brabant"
"NL41",0,2298,2017-04-16,"Noord-Brabant"
"NL41",0,2299,2017-04-17,"Noord-Brabant"
"NL41",0,2300,2017-04-18,"Noord-Brabant"
"NL41",0,2301,2017-04-19,"Noord-Brabant"
"NL41",0,2302,2017-04-20,"Noord-Brabant"
"NL41",0.0839967653155327,2303,2017-04-21,"Noord-Brabant"
"NL41",0,2304,2017-04-22,"Noord-Brabant"
"NL41",0,2305,2017-04-23,"Noord-Brabant"
"NL41",0.000427257531555369,2306,2017-04-24,"Noord-Brabant"
"NL41",0,2307,2017-04-25,"Noord-Brabant"
"NL41",0,2308,2017-04-26,"Noord-Brabant"
"NL41",0,2309,2017-04-27,"Noord-Brabant"
"NL41",0,2310,2017-04-28,"Noord-Brabant"
"NL41",0,2311,2017-04-29,"Noord-Brabant"
"NL41",0.369949072599411,2312,2017-04-30,"Noord-Brabant"
"NL41",0.143661662936211,2313,2017-05-01,"Noord-Brabant"
