"region_id","layer","psi_daily_mean","layer_index","date","region_label"
"NL32","mean.tg_1553",0,1553,2015-04-02,"Noord-Holland"
"NL32","mean.tg_1554",0,1554,2015-04-03,"Noord-Holland"
"NL32","mean.tg_1555",0,1555,2015-04-04,"Noord-Holland"
"NL32","mean.tg_1556",0,1556,2015-04-05,"Noord-Holland"
"NL32","mean.tg_1557",0,1557,2015-04-06,"Noord-Holland"
"NL32","mean.tg_1558",0,1558,2015-04-07,"Noord-Holland"
"NL32","mean.tg_1559",0,1559,2015-04-08,"Noord-Holland"
"NL32","mean.tg_1560",0.00432933541014791,1560,2015-04-09,"Noord-Holland"
"NL32","mean.tg_1561",0.027198975905776,1561,2015-04-10,"Noord-Holland"
"NL32","mean.tg_1562",0,1562,2015-04-11,"Noord-Holland"
"NL32","mean.tg_1563",3.02815010400082e-06,1563,2015-04-12,"Noord-Holland"
"NL32","mean.tg_1564",0,1564,2015-04-13,"Noord-Holland"
"NL32","mean.tg_1565",0.0432298704981804,1565,2015-04-14,"Noord-Holland"
"NL32","mean.tg_1566",0.182482689619064,1566,2015-04-15,"Noord-Holland"
"NL32","mean.tg_1567",0,1567,2015-04-16,"Noord-Holland"
"NL32","mean.tg_1568",0,1568,2015-04-17,"Noord-Holland"
"NL32","mean.tg_1569",0,1569,2015-04-18,"Noord-Holland"
"NL32","mean.tg_1570",0,1570,2015-04-19,"Noord-Holland"
"NL32","mean.tg_1571",0.0153158847242594,1571,2015-04-20,"Noord-Holland"
"NL32","mean.tg_1572",0,1572,2015-04-21,"Noord-Holland"
"NL32","mean.tg_1573",0,1573,2015-04-22,"Noord-Holland"
"NL32","mean.tg_1574",0,1574,2015-04-23,"Noord-Holland"
"NL32","mean.tg_1575",0.0880347937345505,1575,2015-04-24,"Noord-Holland"
"NL32","mean.tg_1576",0.120228886604309,1576,2015-04-25,"Noord-Holland"
"NL32","mean.tg_1577",0.000103410435258411,1577,2015-04-26,"Noord-Holland"
"NL32","mean.tg_1578",0,1578,2015-04-27,"Noord-Holland"
"NL32","mean.tg_1579",0,1579,2015-04-28,"Noord-Holland"
"NL32","mean.tg_1580",0,1580,2015-04-29,"Noord-Holland"
"NL32","mean.tg_1581",0,1581,2015-04-30,"Noord-Holland"
"NL32","mean.tg_1582",0,1582,2015-05-01,"Noord-Holland"
"NL32","mean.tg_1583",0,1583,2015-05-02,"Noord-Holland"
"NL32","mean.tg_1584",0.126012787222862,1584,2015-05-03,"Noord-Holland"
"NL32","mean.tg_1585",0.0104084284976125,1585,2015-05-04,"Noord-Holland"
"NL32","mean.tg_1586",0.208151206374168,1586,2015-05-05,"Noord-Holland"
"NL32","mean.tg_1587",0.0945318415760994,1587,2015-05-06,"Noord-Holland"
"NL32","mean.tg_1588",0.138158187270164,1588,2015-05-07,"Noord-Holland"
"NL32","mean.tg_1589",0.269355118274689,1589,2015-05-08,"Noord-Holland"
"NL32","mean.tg_1590",0.241161555051804,1590,2015-05-09,"Noord-Holland"
"NL32","mean.tg_1591",0.246202066540718,1591,2015-05-10,"Noord-Holland"
"NL32","mean.tg_1592",0.710469305515289,1592,2015-05-11,"Noord-Holland"
"NL32","mean.tg_1593",0.365125447511673,1593,2015-05-12,"Noord-Holland"
"NL32","mean.tg_1594",0.14343698322773,1594,2015-05-13,"Noord-Holland"
"NL32","mean.tg_1595",0.0527742393314838,1595,2015-05-14,"Noord-Holland"
"NL32","mean.tg_1596",0,1596,2015-05-15,"Noord-Holland"
"NL32","mean.tg_1597",0.0902170985937119,1597,2015-05-16,"Noord-Holland"
"NL32","mean.tg_1598",0.16435019671917,1598,2015-05-17,"Noord-Holland"
"NL32","mean.tg_1599",0.0011825964320451,1599,2015-05-18,"Noord-Holland"
"NL32","mean.tg_1600",0.0309585202485323,1600,2015-05-19,"Noord-Holland"
"NL32","mean.tg_1601",0.0255142841488123,1601,2015-05-20,"Noord-Holland"
"NL32","mean.tg_1602",0.223283976316452,1602,2015-05-21,"Noord-Holland"
"NL32","mean.tg_1603",0.426722377538681,1603,2015-05-22,"Noord-Holland"
"NL32","mean.tg_1604",0.158057227730751,1604,2015-05-23,"Noord-Holland"
"NL32","mean.tg_1605",0.148711368441582,1605,2015-05-24,"Noord-Holland"
"NL32","mean.tg_1606",0.170556798577309,1606,2015-05-25,"Noord-Holland"
"NL32","mean.tg_1607",0.158860087394714,1607,2015-05-26,"Noord-Holland"
"NL32","mean.tg_1608",0.27976793050766,1608,2015-05-27,"Noord-Holland"
"NL32","mean.tg_1609",0.253466129302979,1609,2015-05-28,"Noord-Holland"
"NL32","mean.tg_1610",0.00534395081922412,1610,2015-05-29,"Noord-Holland"
"NL32","mean.tg_1611",0.124828219413757,1611,2015-05-30,"Noord-Holland"
"NL32","mean.tg_1612",0,1612,2015-05-31,"Noord-Holland"
"NL32","mean.tg_1918",0,1918,2016-04-01,"Noord-Holland"
"NL32","mean.tg_1919",0.0164253264665604,1919,2016-04-02,"Noord-Holland"
"NL32","mean.tg_1920",0.0196524299681187,1920,2016-04-03,"Noord-Holland"
"NL32","mean.tg_1921",0.0421084724366665,1921,2016-04-04,"Noord-Holland"
"NL32","mean.tg_1922",0.00337515887804329,1922,2016-04-05,"Noord-Holland"
"NL32","mean.tg_1923",0,1923,2016-04-06,"Noord-Holland"
"NL32","mean.tg_1924",0,1924,2016-04-07,"Noord-Holland"
"NL32","mean.tg_1925",0,1925,2016-04-08,"Noord-Holland"
"NL32","mean.tg_1926",0.00116645160596818,1926,2016-04-09,"Noord-Holland"
"NL32","mean.tg_1927",0.0135330576449633,1927,2016-04-10,"Noord-Holland"
"NL32","mean.tg_1928",0.278594821691513,1928,2016-04-11,"Noord-Holland"
"NL32","mean.tg_1929",0.121392138302326,1929,2016-04-12,"Noord-Holland"
"NL32","mean.tg_1930",0.00364714651368558,1930,2016-04-13,"Noord-Holland"
"NL32","mean.tg_1931",0.023014172911644,1931,2016-04-14,"Noord-Holland"
"NL32","mean.tg_1932",0.00074866961222142,1932,2016-04-15,"Noord-Holland"
"NL32","mean.tg_1933",0,1933,2016-04-16,"Noord-Holland"
"NL32","mean.tg_1934",0,1934,2016-04-17,"Noord-Holland"
"NL32","mean.tg_1935",0,1935,2016-04-18,"Noord-Holland"
"NL32","mean.tg_1936",0,1936,2016-04-19,"Noord-Holland"
"NL32","mean.tg_1937",0,1937,2016-04-20,"Noord-Holland"
"NL32","mean.tg_1938",0,1938,2016-04-21,"Noord-Holland"
"NL32","mean.tg_1939",0,1939,2016-04-22,"Noord-Holland"
"NL32","mean.tg_1940",0,1940,2016-04-23,"Noord-Holland"
"NL32","mean.tg_1941",0,1941,2016-04-24,"Noord-Holland"
"NL32","mean.tg_1942",0,1942,2016-04-25,"Noord-Holland"
"NL32","mean.tg_1943",0,1943,2016-04-26,"Noord-Holland"
"NL32","mean.tg_1944",0,1944,2016-04-27,"Noord-Holland"
"NL32","mean.tg_1945",0,1945,2016-04-28,"Noord-Holland"
"NL32","mean.tg_1946",0,1946,2016-04-29,"Noord-Holland"
"NL32","mean.tg_1947",0,1947,2016-04-30,"Noord-Holland"
"NL32","mean.tg_1948",0,1948,2016-05-01,"Noord-Holland"
"NL32","mean.tg_1949",0.0228374917060137,1949,2016-05-02,"Noord-Holland"
"NL32","mean.tg_1950",0,1950,2016-05-03,"Noord-Holland"
"NL32","mean.tg_1951",0.00703834509477019,1951,2016-05-04,"Noord-Holland"
"NL32","mean.tg_1952",0.351908802986145,1952,2016-05-05,"Noord-Holland"
"NL32","mean.tg_1953",0.720528960227966,1953,2016-05-06,"Noord-Holland"
"NL32","mean.tg_1954",0.999828100204468,1954,2016-05-07,"Noord-Holland"
"NL32","mean.tg_1955",1,1955,2016-05-08,"Noord-Holland"
"NL32","mean.tg_1956",1,1956,2016-05-09,"Noord-Holland"
"NL32","mean.tg_1957",0.965806305408478,1957,2016-05-10,"Noord-Holland"
"NL32","mean.tg_1958",0.994304895401001,1958,2016-05-11,"Noord-Holland"
"NL32","mean.tg_1959",0.967797517776489,1959,2016-05-12,"Noord-Holland"
"NL32","mean.tg_1960",0.419045597314835,1960,2016-05-13,"Noord-Holland"
"NL32","mean.tg_1961",0,1961,2016-05-14,"Noord-Holland"
"NL32","mean.tg_1962",0,1962,2016-05-15,"Noord-Holland"
"NL32","mean.tg_1963",0,1963,2016-05-16,"Noord-Holland"
"NL32","mean.tg_1964",0.214024767279625,1964,2016-05-17,"Noord-Holland"
"NL32","mean.tg_1965",0.0382742621004581,1965,2016-05-18,"Noord-Holland"
"NL32","mean.tg_1966",0.319962441921234,1966,2016-05-19,"Noord-Holland"
"NL32","mean.tg_1967",0.366179764270782,1967,2016-05-20,"Noord-Holland"
"NL32","mean.tg_1968",0.20253199338913,1968,2016-05-21,"Noord-Holland"
"NL32","mean.tg_1969",0,1969,2016-05-22,"Noord-Holland"
"NL32","mean.tg_1970",0.0755763500928879,1970,2016-05-23,"Noord-Holland"
"NL32","mean.tg_1971",0.0983707904815674,1971,2016-05-24,"Noord-Holland"
"NL32","mean.tg_1972",0.160786136984825,1972,2016-05-25,"Noord-Holland"
"NL32","mean.tg_1973",0.325357019901276,1973,2016-05-26,"Noord-Holland"
"NL32","mean.tg_1974",0.522622287273407,1974,2016-05-27,"Noord-Holland"
"NL32","mean.tg_1975",0.712277948856354,1975,2016-05-28,"Noord-Holland"
"NL32","mean.tg_1976",0.698712348937988,1976,2016-05-29,"Noord-Holland"
"NL32","mean.tg_1977",0.000212149097933434,1977,2016-05-30,"Noord-Holland"
"NL32","mean.tg_1978",0.92935311794281,1978,2016-05-31,"Noord-Holland"
"NL32","mean.tg_2283",0.0129589065909386,2283,2017-04-01,"Noord-Holland"
"NL32","mean.tg_2284",0.00137716345489025,2284,2017-04-02,"Noord-Holland"
"NL32","mean.tg_2285",0,2285,2017-04-03,"Noord-Holland"
"NL32","mean.tg_2286",0,2286,2017-04-04,"Noord-Holland"
"NL32","mean.tg_2287",0,2287,2017-04-05,"Noord-Holland"
"NL32","mean.tg_2288",0,2288,2017-04-06,"Noord-Holland"
"NL32","mean.tg_2289",0.0138344122096896,2289,2017-04-07,"Noord-Holland"
"NL32","mean.tg_2290",0,2290,2017-04-08,"Noord-Holland"
"NL32","mean.tg_2291",0.251745879650116,2291,2017-04-09,"Noord-Holland"
"NL32","mean.tg_2292",0,2292,2017-04-10,"Noord-Holland"
"NL32","mean.tg_2293",0,2293,2017-04-11,"Noord-Holland"
"NL32","mean.tg_2294",0,2294,2017-04-12,"Noord-Holland"
"NL32","mean.tg_2295",0,2295,2017-04-13,"Noord-Holland"
"NL32","mean.tg_2296",0.000576902239117771,2296,2017-04-14,"Noord-Holland"
"NL32","mean.tg_2297",0,2297,2017-04-15,"Noord-Holland"
"NL32","mean.tg_2298",0,2298,2017-04-16,"Noord-Holland"
"NL32","mean.tg_2299",0,2299,2017-04-17,"Noord-Holland"
"NL32","mean.tg_2300",0,2300,2017-04-18,"Noord-Holland"
"NL32","mean.tg_2301",0,2301,2017-04-19,"Noord-Holland"
"NL32","mean.tg_2302",0,2302,2017-04-20,"Noord-Holland"
"NL32","mean.tg_2303",0.0443897992372513,2303,2017-04-21,"Noord-Holland"
"NL32","mean.tg_2304",0,2304,2017-04-22,"Noord-Holland"
"NL32","mean.tg_2305",0,2305,2017-04-23,"Noord-Holland"
"NL32","mean.tg_2306",0,2306,2017-04-24,"Noord-Holland"
"NL32","mean.tg_2307",0,2307,2017-04-25,"Noord-Holland"
"NL32","mean.tg_2308",0,2308,2017-04-26,"Noord-Holland"
"NL32","mean.tg_2309",0,2309,2017-04-27,"Noord-Holland"
"NL32","mean.tg_2310",0,2310,2017-04-28,"Noord-Holland"
"NL32","mean.tg_2311",0,2311,2017-04-29,"Noord-Holland"
"NL32","mean.tg_2312",0.261507660150528,2312,2017-04-30,"Noord-Holland"
"NL32","mean.tg_2313",0.0952430218458176,2313,2017-05-01,"Noord-Holland"
"NL32","mean.tg_2314",0.0292997527867556,2314,2017-05-02,"Noord-Holland"
"NL32","mean.tg_2315",0.0643117502331734,2315,2017-05-03,"Noord-Holland"
"NL32","mean.tg_2316",0.0150707392022014,2316,2017-05-04,"Noord-Holland"
"NL32","mean.tg_2317",0.000175984299858101,2317,2017-05-05,"Noord-Holland"
"NL32","mean.tg_2318",0.188361018896103,2318,2017-05-06,"Noord-Holland"
"NL32","mean.tg_2319",0.0721497088670731,2319,2017-05-07,"Noord-Holland"
"NL32","mean.tg_2320",0,2320,2017-05-08,"Noord-Holland"
"NL32","mean.tg_2321",0,2321,2017-05-09,"Noord-Holland"
"NL32","mean.tg_2322",0,2322,2017-05-10,"Noord-Holland"
"NL32","mean.tg_2323",0.36905911564827,2323,2017-05-11,"Noord-Holland"
"NL32","mean.tg_2324",0.0213548392057419,2324,2017-05-12,"Noord-Holland"
"NL32","mean.tg_2325",0.352633953094482,2325,2017-05-13,"Noord-Holland"
"NL32","mean.tg_2326",0.343398571014404,2326,2017-05-14,"Noord-Holland"
"NL32","mean.tg_2327",0.542689204216003,2327,2017-05-15,"Noord-Holland"
"NL32","mean.tg_2328",0.974899888038635,2328,2017-05-16,"Noord-Holland"
"NL32","mean.tg_2329",0.87310665845871,2329,2017-05-17,"Noord-Holland"
"NL32","mean.tg_2330",0.326651573181152,2330,2017-05-18,"Noord-Holland"
"NL32","mean.tg_2331",0.316239327192307,2331,2017-05-19,"Noord-Holland"
"NL32","mean.tg_2332",0.268123954534531,2332,2017-05-20,"Noord-Holland"
"NL32","mean.tg_2333",0.428317695856094,2333,2017-05-21,"Noord-Holland"
"NL32","mean.tg_2334",0.826390027999878,2334,2017-05-22,"Noord-Holland"
"NL32","mean.tg_2335",0.501428425312042,2335,2017-05-23,"Noord-Holland"
"NL32","mean.tg_2336",0.524617731571198,2336,2017-05-24,"Noord-Holland"
"NL32","mean.tg_2337",0.653408050537109,2337,2017-05-25,"Noord-Holland"
"NL32","mean.tg_2338",0.993564605712891,2338,2017-05-26,"Noord-Holland"
"NL32","mean.tg_2339",1,2339,2017-05-27,"Noord-Holland"
"NL32","mean.tg_2340",0.318044006824493,2340,2017-05-28,"Noord-Holland"
"NL32","mean.tg_2341",0.71034699678421,2341,2017-05-29,"Noord-Holland"
"NL32","mean.tg_2342",0.720002353191376,2342,2017-05-30,"Noord-Holland"
"NL32","mean.tg_2343",0.603845119476318,2343,2017-05-31,"Noord-Holland"
"NL32","mean.tg_2648",0,2648,2018-04-01,"Noord-Holland"
"NL32","mean.tg_2649",0,2649,2018-04-02,"Noord-Holland"
"NL32","mean.tg_2650",0.0069977855309844,2650,2018-04-03,"Noord-Holland"
"NL32","mean.tg_2651",0.000737063179258257,2651,2018-04-04,"Noord-Holland"
"NL32","mean.tg_2652",0,2652,2018-04-05,"Noord-Holland"
"NL32","mean.tg_2653",0,2653,2018-04-06,"Noord-Holland"
"NL32","mean.tg_2654",0.350622415542603,2654,2018-04-07,"Noord-Holland"
"NL32","mean.tg_2655",0.236619368195534,2655,2018-04-08,"Noord-Holland"
"NL32","mean.tg_2656",0.0426949225366116,2656,2018-04-09,"Noord-Holland"
"NL32","mean.tg_2657",0.389159858226776,2657,2018-04-10,"Noord-Holland"
"NL32","mean.tg_2658",0.209856420755386,2658,2018-04-11,"Noord-Holland"
"NL32","mean.tg_2659",0.0060972273349762,2659,2018-04-12,"Noord-Holland"
"NL32","mean.tg_2660",0.00104888470377773,2660,2018-04-13,"Noord-Holland"
"NL32","mean.tg_2661",0.00220861798152328,2661,2018-04-14,"Noord-Holland"
"NL32","mean.tg_2662",0.178350314497948,2662,2018-04-15,"Noord-Holland"
"NL32","mean.tg_2663",0.0635228082537651,2663,2018-04-16,"Noord-Holland"
"NL32","mean.tg_2664",0.300591439008713,2664,2018-04-17,"Noord-Holland"
"NL32","mean.tg_2665",0.679667890071869,2665,2018-04-18,"Noord-Holland"
"NL32","mean.tg_2666",0.963060438632965,2666,2018-04-19,"Noord-Holland"
"NL32","mean.tg_2667",0.562659502029419,2667,2018-04-20,"Noord-Holland"
"NL32","mean.tg_2668",0.42158967256546,2668,2018-04-21,"Noord-Holland"
"NL32","mean.tg_2669",0.693628370761871,2669,2018-04-22,"Noord-Holland"
"NL32","mean.tg_2670",0.157619833946228,2670,2018-04-23,"Noord-Holland"
"NL32","mean.tg_2671",0.104328624904156,2671,2018-04-24,"Noord-Holland"
"NL32","mean.tg_2672",0.0445359423756599,2672,2018-04-25,"Noord-Holland"
"NL32","mean.tg_2673",0.00288695422932506,2673,2018-04-26,"Noord-Holland"
"NL32","mean.tg_2674",0.016628822311759,2674,2018-04-27,"Noord-Holland"
"NL32","mean.tg_2675",0.0686669796705246,2675,2018-04-28,"Noord-Holland"
"NL32","mean.tg_2676",0,2676,2018-04-29,"Noord-Holland"
"NL32","mean.tg_2677",0,2677,2018-04-30,"Noord-Holland"
"NL32","mean.tg_2678",0,2678,2018-05-01,"Noord-Holland"
"NL32","mean.tg_2679",0.0560358203947544,2679,2018-05-02,"Noord-Holland"
"NL32","mean.tg_2680",0.00399629725143313,2680,2018-05-03,"Noord-Holland"
"NL32","mean.tg_2681",0.0807936042547226,2681,2018-05-04,"Noord-Holland"
"NL32","mean.tg_2682",0.426175892353058,2682,2018-05-05,"Noord-Holland"
"NL32","mean.tg_2683",0.777760624885559,2683,2018-05-06,"Noord-Holland"
"NL32","mean.tg_2684",0.919788956642151,2684,2018-05-07,"Noord-Holland"
"NL32","mean.tg_2685",0.99214118719101,2685,2018-05-08,"Noord-Holland"
"NL32","mean.tg_2686",0.510749340057373,2686,2018-05-09,"Noord-Holland"
"NL32","mean.tg_2687",0.140606328845024,2687,2018-05-10,"Noord-Holland"
"NL32","mean.tg_2688",0.280945360660553,2688,2018-05-11,"Noord-Holland"
"NL32","mean.tg_2689",0.840874016284943,2689,2018-05-12,"Noord-Holland"
"NL32","mean.tg_2690",0.124678820371628,2690,2018-05-13,"Noord-Holland"
"NL32","mean.tg_2691",0.782387316226959,2691,2018-05-14,"Noord-Holland"
"NL32","mean.tg_2692",0.898963391780853,2692,2018-05-15,"Noord-Holland"
"NL32","mean.tg_2693",0.388926357030869,2693,2018-05-16,"Noord-Holland"
"NL32","mean.tg_2694",0.0323956795036793,2694,2018-05-17,"Noord-Holland"
"NL32","mean.tg_2695",0.0285392180085182,2695,2018-05-18,"Noord-Holland"
"NL32","mean.tg_2696",0.121331825852394,2696,2018-05-19,"Noord-Holland"
"NL32","mean.tg_2697",0.528025805950165,2697,2018-05-20,"Noord-Holland"
"NL32","mean.tg_2698",0.947341322898865,2698,2018-05-21,"Noord-Holland"
"NL32","mean.tg_2699",0.78104168176651,2699,2018-05-22,"Noord-Holland"
"NL32","mean.tg_2700",0.919025301933289,2700,2018-05-23,"Noord-Holland"
"NL32","mean.tg_2701",0.815565228462219,2701,2018-05-24,"Noord-Holland"
"NL32","mean.tg_2702",0.997204422950745,2702,2018-05-25,"Noord-Holland"
"NL32","mean.tg_2703",1,2703,2018-05-26,"Noord-Holland"
"NL32","mean.tg_2704",0.999387443065643,2704,2018-05-27,"Noord-Holland"
"NL32","mean.tg_2705",1,2705,2018-05-28,"Noord-Holland"
"NL32","mean.tg_2706",0.00257833604700863,2706,2018-05-29,"Noord-Holland"
"NL32","mean.tg_2707",0.402987837791443,2707,2018-05-30,"Noord-Holland"
"NL32","mean.tg_2708",0.0219339020550251,2708,2018-05-31,"Noord-Holland"
"NL32","mean.tg_3013",0,3013,2019-04-01,"Noord-Holland"
"NL32","mean.tg_3014",0,3014,2019-04-02,"Noord-Holland"
"NL32","mean.tg_3015",0,3015,2019-04-03,"Noord-Holland"
"NL32","mean.tg_3016",0,3016,2019-04-04,"Noord-Holland"
"NL32","mean.tg_3017",0,3017,2019-04-05,"Noord-Holland"
"NL32","mean.tg_3018",0.00165428011678159,3018,2019-04-06,"Noord-Holland"
"NL32","mean.tg_3019",0.396032631397247,3019,2019-04-07,"Noord-Holland"
"NL32","mean.tg_3020",0.268042951822281,3020,2019-04-08,"Noord-Holland"
"NL32","mean.tg_3021",0,3021,2019-04-09,"Noord-Holland"
"NL32","mean.tg_3022",0,3022,2019-04-10,"Noord-Holland"
"NL32","mean.tg_3023",0,3023,2019-04-11,"Noord-Holland"
"NL32","mean.tg_3024",0,3024,2019-04-12,"Noord-Holland"
"NL32","mean.tg_3025",0,3025,2019-04-13,"Noord-Holland"
"NL32","mean.tg_3026",0,3026,2019-04-14,"Noord-Holland"
"NL32","mean.tg_3027",0.0166998952627182,3027,2019-04-15,"Noord-Holland"
"NL32","mean.tg_3028",0.114121742546558,3028,2019-04-16,"Noord-Holland"
"NL32","mean.tg_3029",0.277465462684631,3029,2019-04-17,"Noord-Holland"
"NL32","mean.tg_3030",0.539997458457947,3030,2019-04-18,"Noord-Holland"
"NL32","mean.tg_3031",0.593089401721954,3031,2019-04-19,"Noord-Holland"
"NL32","mean.tg_3032",0.601996064186096,3032,2019-04-20,"Noord-Holland"
"NL32","mean.tg_3033",0.436815202236176,3033,2019-04-21,"Noord-Holland"
"NL32","mean.tg_3034",0.75445693731308,3034,2019-04-22,"Noord-Holland"
"NL32","mean.tg_3035",0.623846232891083,3035,2019-04-23,"Noord-Holland"
"NL32","mean.tg_3036",0,3036,2019-04-24,"Noord-Holland"
"NL32","mean.tg_3037",0.142493575811386,3037,2019-04-25,"Noord-Holland"
"NL32","mean.tg_3038",0.161063194274902,3038,2019-04-26,"Noord-Holland"
"NL32","mean.tg_3039",0.00293530197814107,3039,2019-04-27,"Noord-Holland"
"NL32","mean.tg_3040",0,3040,2019-04-28,"Noord-Holland"
"NL32","mean.tg_3041",0.00950706005096436,3041,2019-04-29,"Noord-Holland"
"NL32","mean.tg_3042",0.0142856622114778,3042,2019-04-30,"Noord-Holland"
"NL32","mean.tg_3043",0,3043,2019-05-01,"Noord-Holland"
"NL32","mean.tg_3044",0.000416829832829535,3044,2019-05-02,"Noord-Holland"
"NL32","mean.tg_3045",0,3045,2019-05-03,"Noord-Holland"
"NL32","mean.tg_3046",0,3046,2019-05-04,"Noord-Holland"
"NL32","mean.tg_3047",0,3047,2019-05-05,"Noord-Holland"
"NL32","mean.tg_3048",0,3048,2019-05-06,"Noord-Holland"
"NL32","mean.tg_3049",0,3049,2019-05-07,"Noord-Holland"
"NL32","mean.tg_3050",0.0164695717394352,3050,2019-05-08,"Noord-Holland"
"NL32","mean.tg_3051",0.0619983561336994,3051,2019-05-09,"Noord-Holland"
"NL32","mean.tg_3052",0.00329261086881161,3052,2019-05-10,"Noord-Holland"
"NL32","mean.tg_3053",0,3053,2019-05-11,"Noord-Holland"
"NL32","mean.tg_3054",0,3054,2019-05-12,"Noord-Holland"
"NL32","mean.tg_3055",0,3055,2019-05-13,"Noord-Holland"
"NL32","mean.tg_3056",0.0466946288943291,3056,2019-05-14,"Noord-Holland"
"NL32","mean.tg_3057",0.196697860956192,3057,2019-05-15,"Noord-Holland"
"NL32","mean.tg_3058",0.218882709741592,3058,2019-05-16,"Noord-Holland"
"NL32","mean.tg_3059",0.271646440029144,3059,2019-05-17,"Noord-Holland"
"NL32","mean.tg_3060",0.394872754812241,3060,2019-05-18,"Noord-Holland"
"NL32","mean.tg_3061",0.361275225877762,3061,2019-05-19,"Noord-Holland"
"NL32","mean.tg_3062",0.272040992975235,3062,2019-05-20,"Noord-Holland"
"NL32","mean.tg_3063",0.168253988027573,3063,2019-05-21,"Noord-Holland"
"NL32","mean.tg_3064",0.258324474096298,3064,2019-05-22,"Noord-Holland"
"NL32","mean.tg_3065",0.457417279481888,3065,2019-05-23,"Noord-Holland"
"NL32","mean.tg_3066",0.371593683958054,3066,2019-05-24,"Noord-Holland"
"NL32","mean.tg_3067",0.30326384305954,3067,2019-05-25,"Noord-Holland"
"NL32","mean.tg_3068",0,3068,2019-05-26,"Noord-Holland"
"NL32","mean.tg_3069",0.337659537792206,3069,2019-05-27,"Noord-Holland"
"NL32","mean.tg_3070",0.134009078145027,3070,2019-05-28,"Noord-Holland"
"NL32","mean.tg_3071",0.282350182533264,3071,2019-05-29,"Noord-Holland"
"NL32","mean.tg_3072",0.659948289394379,3072,2019-05-30,"Noord-Holland"
"NL32","mean.tg_3073",0.706806778907776,3073,2019-05-31,"Noord-Holland"
"NL32","mean.tg_3379",0,3379,2020-04-01,"Noord-Holland"
"NL32","mean.tg_3380",0,3380,2020-04-02,"Noord-Holland"
"NL32","mean.tg_3381",0,3381,2020-04-03,"Noord-Holland"
"NL32","mean.tg_3382",0,3382,2020-04-04,"Noord-Holland"
"NL32","mean.tg_3383",0.301597148180008,3383,2020-04-05,"Noord-Holland"
"NL32","mean.tg_3384",0.279248028993607,3384,2020-04-06,"Noord-Holland"
"NL32","mean.tg_3385",0.10420037060976,3385,2020-04-07,"Noord-Holland"
"NL32","mean.tg_3386",0.318305879831314,3386,2020-04-08,"Noord-Holland"
"NL32","mean.tg_3387",0.146218195557594,3387,2020-04-09,"Noord-Holland"
"NL32","mean.tg_3388",0.0310651119798422,3388,2020-04-10,"Noord-Holland"
"NL32","mean.tg_3389",0.199128493666649,3389,2020-04-11,"Noord-Holland"
"NL32","mean.tg_3390",0.304077744483948,3390,2020-04-12,"Noord-Holland"
"NL32","mean.tg_3391",0,3391,2020-04-13,"Noord-Holland"
"NL32","mean.tg_3392",0,3392,2020-04-14,"Noord-Holland"
"NL32","mean.tg_3393",0,3393,2020-04-15,"Noord-Holland"
"NL32","mean.tg_3394",0.1311364620924,3394,2020-04-16,"Noord-Holland"
"NL32","mean.tg_3395",0.00309862266294658,3395,2020-04-17,"Noord-Holland"
"NL32","mean.tg_3396",0.096548318862915,3396,2020-04-18,"Noord-Holland"
"NL32","mean.tg_3397",0.147676184773445,3397,2020-04-19,"Noord-Holland"
"NL32","mean.tg_3398",0.210691198706627,3398,2020-04-20,"Noord-Holland"
"NL32","mean.tg_3399",0.361544221639633,3399,2020-04-21,"Noord-Holland"
"NL32","mean.tg_3400",0.464679509401321,3400,2020-04-22,"Noord-Holland"
"NL32","mean.tg_3401",0.460268318653107,3401,2020-04-23,"Noord-Holland"
"NL32","mean.tg_3402",0.0824415236711502,3402,2020-04-24,"Noord-Holland"
"NL32","mean.tg_3403",0,3403,2020-04-25,"Noord-Holland"
"NL32","mean.tg_3404",0,3404,2020-04-26,"Noord-Holland"
"NL32","mean.tg_3405",0.146088734269142,3405,2020-04-27,"Noord-Holland"
"NL32","mean.tg_3406",0,3406,2020-04-28,"Noord-Holland"
"NL32","mean.tg_3407",0.0244332458823919,3407,2020-04-29,"Noord-Holland"
"NL32","mean.tg_3408",0.0118916407227516,3408,2020-04-30,"Noord-Holland"
"NL32","mean.tg_3409",0.00269256834872067,3409,2020-05-01,"Noord-Holland"
"NL32","mean.tg_3410",0.0163695476949215,3410,2020-05-02,"Noord-Holland"
"NL32","mean.tg_3411",0.0784649774432182,3411,2020-05-03,"Noord-Holland"
"NL32","mean.tg_3412",0.0250048954039812,3412,2020-05-04,"Noord-Holland"
"NL32","mean.tg_3413",0,3413,2020-05-05,"Noord-Holland"
"NL32","mean.tg_3414",0.0162979476153851,3414,2020-05-06,"Noord-Holland"
"NL32","mean.tg_3415",0.0808362364768982,3415,2020-05-07,"Noord-Holland"
"NL32","mean.tg_3416",0.406603664159775,3416,2020-05-08,"Noord-Holland"
"NL32","mean.tg_3417",0.703515946865082,3417,2020-05-09,"Noord-Holland"
"NL32","mean.tg_3418",0.206454157829285,3418,2020-05-10,"Noord-Holland"
"NL32","mean.tg_3419",0,3419,2020-05-11,"Noord-Holland"
"NL32","mean.tg_3420",0,3420,2020-05-12,"Noord-Holland"
"NL32","mean.tg_3421",0,3421,2020-05-13,"Noord-Holland"
"NL32","mean.tg_3422",0,3422,2020-05-14,"Noord-Holland"
